hospital_name,ccn,phone_number,address,state,hospital_website,filename,file_url,page_url,content_sha256,source
Redlands Community Hospital,054093,(909) 558-9275,"1710 Barton Road, Redlands, CA 92373, Redlands, CA, 92373",CA,https://lluh.org/locations/loma-linda-university-behavioral-medicine-center-bmc,953522679_loma-linda-university-behavioral-medicine-center_standardcharges.csv,https://pricetransparency.healthcare/llu-bmc/charges/export,https://pricetransparency.healthcare/llu-bmc/charges/,564a5cbcd8268a5ee49755bbba3c29b74cb6de21b4dc09b3f136e29682dcd0e6,mrfs.csv
Loma Linda University Medical Center,050327,909-558-4000,"11234 Anderson Street, Loma Linda, CA 92354, Loma Linda, CA, 92354",CA,https://lluh.org/locations/loma-linda-university-medical-center,953522679_loma-linda-university-medical-center_standardcharges.csv,https://pricetransparency.healthcare/llu-mc/charges/export,https://pricetransparency.healthcare/llu-mc/charges/,ef8ca3ea863a2f5d240374bde4d22ee79be712bd091a5b153f7db1a8f6b0d559,mrfs.csv
USC Kenneth Norris Jr Cancer Hospital,050660,(323) 865-3000,"1441 Eastlake Ave, Los Angeles, CA 90089, Los Angeles, CA, 90089",CA,https://uscnorriscancer.usc.edu/,953708697_usc-kenneth-norris-jr-cancer-hospital_standardcharges.csv,https://hospitalpricedisclosure.com/download.aspx?pi=ksKjyMbyRELl8UdC2a3rOg*-*,https://hospitalpricedisclosure.com/default.aspx?ci=9pu5*_*S9I3IlIh8XJQHHcBw*-*,45b25c4660cf00fd1ab1a1e98f16e574f64f5b16bcb753eb2ea2b9dd30e9edbf,"mrfs.csv,manifest.json"
"NOR Culver City, LLC",555874,(310) 836-7000,"3828 Delmar Terrace, Culver City, CA 90231, Culver City, CA, 90231",CA,https://www.sch-culvercity.com/,"954690845_nor-culver-city,-llc_standardcharges.csv",https://sthpiprd.blob.core.windows.net/machine-readable-files/7922/954690845_nor-culver-city%2C-llc_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/SouthernCaliforniaHospitalatCulverCity/7922,fad8025f3aaeb0fec471317f8bbac0f1d1350aa7370db488fde16bb98aea00bf,"mrfs.csv,downloaded"
"NOR Culver City, LLC",050135,(323) 462-2271,"6245 De Longpre Avenue, Hollywood, CA 90028, Hollywood, CA, 90028",CA,https://www.sch-hollywood.com/,954690845_prospect-medical-holdings-hollywood_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/7923/954690845_prospect-medical-holdings-hollywood_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/SouthernCaliforniaHospitalatHollywood/7923,2c823ba1c7125e2e6cc795248c9e43fd7898cad3e35b490241a451e8e6ed20ea,mrfs.csv
"NOR LA, LLC",,(562) 273-1800,"9542 Artesia Blvd, Bellflower, CA 90706, Bellflower, CA, 90706",CA,https://www.lach-bellflower.com/,"954691839_nor-la,-llc_standardcharges (1).csv",https://sthpiprd.blob.core.windows.net/machine-readable-files/7920/954691839_nor-la%2C-llc_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/LosAngelesCommunityHospitalatBellflower/7920,4a2f007b2b4914d6c15cc7be840a06497f392ee1fee887322314b5f3b0fd4dc6,"mrfs.csv,downloaded"
"NOR LA, LLC",954691839,,"13222 Bloomfield Ave, Norwalk, CA, 90650, Norwalk, CA, 90650",CA,,"954691839_nor-la,-llc_standardcharges-2.csv",https://sthpiprd.blob.core.windows.net/machine-readable-files/7921/954691839_nor-la%2C-llc_standardcharges.csv,,2a0b2fc826a3334501034fc9a742cb82bb3375c46c9d25fdb5522ac01a7fc7ca,db_only
"NOR LA, LLC",,(562) 863-4763,"4081 East Olympic Boulevard, Los Angeles, CA  90023, Los Angeles, CA, 90023",CA,https://www.lach-norwalk.com/,"954691839_nor-la,-llc_standardcharges.csv",https://sthpiprd.blob.core.windows.net/machine-readable-files/7921/954691839_nor-la%2C-llc_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/hospital/LosAngelesCommunityHospitalatNorwalk/7921or,2a0b2fc826a3334501034fc9a742cb82bb3375c46c9d25fdb5522ac01a7fc7ca,"mrfs.csv,downloaded"
Riverside University Medical Center,050292,(951) 486-4000,"26520 CACTUS AVENUE MORENO VALLEY CA 92555-3911, Moreno Valley, CA, 92555",CA,https://www.ruhealth.org/,956000930_riverside-university-health-system_standardcharges.csv,https://www.ruhealth.org/956000930_riverside-university-health-system_standardcharges.csv,https://www.ruhealth.org/resources/hospital-price-transparency,e956fc44b75203cf0c65a6c3b0aec97bf310a8632f05513445d07831ac844efe,mrfs.csv
San Bernardino County,050245,(909) 580-1000,"400 N Pepper Ave, Colton, CA 92324, Colton, CA, 92324",CA,https://www.arrowheadregional.org/,956002748_san-bernardino-county_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8225/956002748_san-bernardino-county_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/ArrowheadRegionalMedicalCenter/8225,ae45bb3435e146784980ba8f501fdfd2f32d171f3cd2c79db662c343d42f0f73,"mrfs.csv,downloaded"
San Bernardino County,050245,(909) 580-1000,"16888 Baseline Avenue, Fontana, CA 92336, Fontana, CA, 92336",CA,https://www.arrowheadregional.org/,956002748_san-bernardino-county_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8225/956002748_san-bernardino-county_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/ArrowheadRegionalMedicalCenter/8225,ae45bb3435e146784980ba8f501fdfd2f32d171f3cd2c79db662c343d42f0f73,"mrfs.csv,downloaded"
San Bernardino County,050245,(909) 580-1000,"1499 E. Highland Ave, San Bernardino, CA 92404, San Bernardino, CA, 92404",CA,https://www.arrowheadregional.org/,956002748_san-bernardino-county_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8225/956002748_san-bernardino-county_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/ArrowheadRegionalMedicalCenter/8225,ae45bb3435e146784980ba8f501fdfd2f32d171f3cd2c79db662c343d42f0f73,"mrfs.csv,downloaded"
San Bernardino County,050245,(909) 580-1000,"850 East Foothill Blvd, Rialto, CA 92376, Rialto, CA, 92376",CA,https://www.arrowheadregional.org/,956002748_san-bernardino-county_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8225/956002748_san-bernardino-county_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/ArrowheadRegionalMedicalCenter/8225,ae45bb3435e146784980ba8f501fdfd2f32d171f3cd2c79db662c343d42f0f73,"mrfs.csv,downloaded"
San Bernardino County,050245,(909) 580-1000,"800 East Lugonia Avenue Suite F, Redlands, CA 92374, Redlands, CA, 92374",CA,https://www.arrowheadregional.org/,956002748_san-bernardino-county_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8225/956002748_san-bernardino-county_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/ArrowheadRegionalMedicalCenter/8225,ae45bb3435e146784980ba8f501fdfd2f32d171f3cd2c79db662c343d42f0f73,"mrfs.csv,downloaded"
Emanate Health Queen of the Valley Hospital,956006469,,"1115 S. Sunset Ave., West Covina, CA 91790, West Covina, CA, 91790",CA,,956006469_emanate-health-queen-of-the-valley-hospital_standardcharges-2.csv,https://www.emanatehealth.org/clientfiles/getfile/956006469_emanate-health-queen-of-the-valley-hospital_standardcharges.csv,,745ca29cd0ab944d0c511c094940e0bffd356c21b11439952c28a66514985e48,db_only
Adventist Health - Simi Valley,050236,(805) 955-6000,"2975 Sycamore Dr Simi Valley CA 93065, Simi Valley, CA, 93065",CA,https://www.adventisthealth.org/simi-valley/,956064971_adventist-health---simi-valley_standardcharges.csv,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAHSVSIMIVALLEYCA&type=CDMWithoutLabel&fileType=CSV,https://www.adventisthealth.org/patient-resources/bill-pay/price-transparency,3f5691843fe64f7b4b5234179c2ee1c1bcd9825697f376ec5e86f146f31e2fc5,mrfs.csv
Eisenhower Medical Center,050573,760-834-7970,"39000 Bob Hope Dr, Rancho Mirage, CA 92270, Rancho Mirage, CA, 92270",CA,https://eisenhowerhealth.org/locations/?&action=detail&dataRef=15,956130458_eisenhower-medical-center_standardcharges.csv,https://eisenhowerhealth.org/sites/emcorg/assets/downloads/956130458_eisenhower-medical-center_standardcharges.csv,https://eisenhowerhealth.org/resources/billing,42a21f91ef3d9aa8c31fbe3da5153927736a0696af9e97865d7c5a6681534481,mrfs.csv
Kern Valley Healthcare District,051314,(760)379-2681,"6412 Laurel Ave Mountain Mesa CA 93240, Mountain Mesa, CA, 93240",CA,https://www.kvhd.org/kern-valley-hospital/,956142366_kern-valley-healthcare-district_standardcharges.csv,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbKVHDLAKEISABELLACA&type=CDMWithoutLabel&fileType=CSV,https://apps.para-hcfs.com/PTT/FinalLinks/Kern_Valley.aspx,bea776ba2a83e05745742938c446c46d66a9586660f42823e37ee0b92b16a738,mrfs.csv
Pioneers Memorial Hospital,050342,(760) 351-7643,"207 W. Legion Rd, Brawley, CA 92227, Brawley, CA, 92227",CA,https://pmhd.org/,994231206_Pioneers-Memorial-Hospital-standardcharges.csv,https://pmhd.org/wp-content/uploads/2026/04/994231206_Pioneers-Memorial-Hospital-standardcharges.csv,https://pmhd.org/price-transparency/,957cb0fe38d85a1c3f0f4f1cc043a8e7a19819ec5e4c6fd23a3d169eec93b3c7,mrfs.csv
Alvarado Parkway Institute BHS,054075,(619) 431-4877,"7050 Parkway Drive, La Mesa, CA 91942, La Mesa, CA, 91942",CA,https://apibhs.com/,Alvarado-Parkway-Institute_standardcharges.csv,https://apibhs.com/website-compliance/Alvarado-Parkway-Institute_standardcharges.csv,https://apibhs.com/client-forms,b59f4976e26728c4edd3484b84cceac35211e7790e8e5fa0b27c182aa669e751,mrfs.csv
Salinas Valley Memorial Hospital,050334,(831) 757-3627,"450 E ROMIE LANE SALINAS CA 93901, Salinas, CA, 93901",CA,https://www.salinasvalleyhealth.com/,CombinedIPOPWithoutCalcs-V2.csv,https://www.salinasvalleyhealth.com/documents/CombinedIPOPWithoutCalcs-V2.csv,https://www.salinasvalleyhealth.com/standard-charges,d5a6e5a731d3be6d98edf6397db38bd69488d022835dca9de813fccb568e3591,mrfs.csv
Fresno Community Hospital and Medical Center,941156276,,"2823 Fresno St, Fresno, CA 93721, Fresno, CA, 93721",CA,,941156276-1104906569_fresno-community-hospital-and-medical-center_standardcharges-2.csv,file://941156276-1104906569_fresno-community-hospital-and-medical-center_standardcharges-2.csv,,5a2143f8fb4d7032fedd6cde7b04606de341dffc5023fde03201a0282ff5c4e8,db_only
Fresno Community Hospital and Medical Center,050492,(559) 324-4000,"2755 Herndon Ave., Clovis, CA 93611, Clovis, CA, 93611",CA,https://www.communitymedical.org/locations/clovis-community-medical-center,941156276-1316027709_fresno-community-hospital-and-medical-center_standardcharges.csv,https://sthpiprd.blob.core.windows.net/machine-readable-files/8229/941156276-1316027709_fresno-community-hospital-and-medical-center_standardcharges.csv,https://search.hospitalpriceindex.com/hpi2/machineReadable/ClovisCommunityMedicalCenter/8229or,08ba971d0b113a1d68e48c2f973f2a2ff02b09710f5949d3715111f6b65dca94,mrfs.csv
Community Hospital of the Monterey Peninsula,050145,(831) 624-5311,"23625 Holman Highway, Monterey, CA 93940, Monterey, CA, 93940",CA,https://www.montagehealth.org/locations/profile/community-hospital-monterey-peninsula/,940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/app/files/public/035422d6-6b4c-4d9b-9a7f-9da8873ba197/940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/patient-family-resources/financial/cost-care-estimates/,d596d028e3b4c06aacb9f8f7c09b4ab2afa9e486d4ac542b5f4ce60d3f51d080,mrfs.csv
Community Hospital of the Monterey Peninsula - Psych,050145,(831) 624-5311,"23625 Holman HWY, Monterey, CA 93940, Monterey, CA, 93940",CA,https://www.montagehealth.org/locations/profile/community-hospital-monterey-peninsula/,940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/app/files/public/035422d6-6b4c-4d9b-9a7f-9da8873ba197/940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/patient-family-resources/financial/cost-care-estimates/,d596d028e3b4c06aacb9f8f7c09b4ab2afa9e486d4ac542b5f4ce60d3f51d080,mrfs.csv
Community Hospital of the Monterey Peninsula - Rehab,050145,(831) 624-5311,"23625 Holman HWY, Monterey, CA 93940, Monterey, CA, 93940",CA,https://www.montagehealth.org/locations/profile/community-hospital-monterey-peninsula/,940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/app/files/public/035422d6-6b4c-4d9b-9a7f-9da8873ba197/940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/patient-family-resources/financial/cost-care-estimates/,d596d028e3b4c06aacb9f8f7c09b4ab2afa9e486d4ac542b5f4ce60d3f51d080,mrfs.csv
Westland House,050145,(831) 624-5311,"100 Barnett Segal Lane, Monterey, CA 93940, Monterey, CA, 93940",CA,https://www.montagehealth.org/locations/profile/community-hospital-monterey-peninsula/,940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/app/files/public/035422d6-6b4c-4d9b-9a7f-9da8873ba197/940760193_Community-Hospital-of-the-Monterey-Peninsula_standardcharges.csv,https://www.montagehealth.org/patient-family-resources/financial/cost-care-estimates/,d596d028e3b4c06aacb9f8f7c09b4ab2afa9e486d4ac542b5f4ce60d3f51d080,mrfs.csv
Enloe Medical Center,050039,(530) 332-7300,"1531 Esplanade Chico CA 95926, Chico, CA, 95926",CA,https://www.enloe.org/,941603784_Enloe Medical Center_StandardCharges.csv,https://www.enloe.org/app/files/public/1eced6f9-2505-4f81-b1cf-2432f2e5af1e/941603784_Enloe%20Medical%20Center_StandardCharges.csv,https://www.enloe.org/for-patients-visitors/billing-insurance/price-transparency/,2fb25fedb4b0f3a1066a2cb6b76e4f1b83e53ed1c2df772eb1ac53ee92907e9e,mrfs.csv
Enloe Medical Center,050039,(530) 332-7300,"340 W East Ave Chico CA 95926, Chico, CA, 95926",CA,https://www.enloe.org/,941603784_Enloe Medical Center_StandardCharges.csv,https://www.enloe.org/app/files/public/1eced6f9-2505-4f81-b1cf-2432f2e5af1e/941603784_Enloe%20Medical%20Center_StandardCharges.csv,https://www.enloe.org/for-patients-visitors/billing-insurance/price-transparency/,2fb25fedb4b0f3a1066a2cb6b76e4f1b83e53ed1c2df772eb1ac53ee92907e9e,mrfs.csv
Contra Costa County,050276,(925) 370-5000,"2500 Alhambra Ave, Matrinez, CA 94553, Matrinez, CA, 94553",CA,https://www.cchealth.org/get-care/healthcare-locations/contra-costa-regional-medical-center,946000509_contra-costa-regional-medical-center_standardcharges.csv,https://www.cchealth.org/home/showpublisheddocument/29234/639130559546500000,https://www.cchealth.org/get-care/medical-center-services,ce9a31c066f878018162e6ea60b367019fef914c72ff1bcf4d1c19de8029a963,mrfs.csv
Torrance Memorial Medical Center,050351,310-325-9110,"3330 Lomita Blvd, Torrance, CA 90505, Torrance, CA, 90505",CA,https://www.torrancememorial.org/,951644042_TORRANCE-MEMORIAL-MEDICAL-CENTER_standardcharges.csv,https://www.torrancememorial.org/app/files/public/72290ad6-2a3d-4b7e-acf0-1daa4ba8ba5e/951644042_TORRANCE-MEMORIAL-MEDICAL-CENTER_standardcharges.csv,https://www.torrancememorial.org/patients-visitors/billing-insurance/price-transparency/,11fd92f6dbc7b2ddb8656dfa83c0c6ae9fdf8934e4a0d1ef64fd5faaf7b0c291,mrfs.csv
Mammoth Hospital,051303,760-934-3311,"85 Sierra Park Road Po Box 660, Mammoth Lakes, CA 93546, Mammoth Lakes, CA, 93546",CA,https://mammothhospital.org/,953154530_southern-mono-healthcare-district-dba-mammoth-hospital_standardcharges.csv,https://www.mammothhospital.com/app/files/public/b0254252-19a7-438e-b433-e7cccf8a97c9/953154530_southern-mono-healthcare-district-dba-mammoth-hospital_standardcharges.csv,https://www.mammothhospital.com/patient-information/help-paying-your-bill/#pricing,4f2d553ba585d760c89fd5be279feb2befae9543a815a2fa3843a2e8ba3e8f72,mrfs.csv
Emanate Health Inter-Community Hospital,050382,,"210 W  San Bernardino Road, Covina, CA 91723, Covina, CA, 91723",CA,,956006469_emanate-health-inter-community-hospital_standardcharges.csv,https://www.emanatehealth.org/media/p/19400/956006469_emanate-health-inter-community-hospital_standardcharges.csv,,74d19945518dd43d2c761c89822ebf09138374f353c470c12074c07e7426cfd6,cffi:cms-hpt.txt
PIH Health Whittier Hospital,050169,562-698-0811,"12401 Washington Blvd Whittier CA 90602, Whittier, CA, 90602",CA,https://www.pihhealth.org/find-a-location/locations-profile/pih-health-whittier-hospital/,951934652_pih-health-whittier-hospital_standardcharges.csv,https://www.pihhealth.org/app/files/public/b40ab9f0-ce34-431c-b6d6-774526e25a2b/951934652_pih-health-whittier-hospital_standardcharges.csv,https://www.pihhealth.org/patients-visitors/billing-financial-assistance/cms-hospital-pricing/,382fec57870219d71dc1905fcd622f3a6eec0fbb45751ea9fc18f009899bdb5a,mrfs.csv
HARBOR-UCLA MEDICAL CENTER,050376,424-306-4000,"""1000 W CARSON ST, TORRANCE, CALIFORNIA, 90502"", Torrance, CA, 90502",CA,https://dhs.lacounty.gov/harbor-ucla-medical-center/,1157353_956000927_Harbor-UCLAMedicalCenter_standardcharges.csv,https://file.lacounty.gov/SDSInter/dhs/1157353_956000927_Harbor-UCLAMedicalCenter_standardcharges.csv,https://dhs.lacounty.gov/patient-information/get-coverage/hospital-price-transparency/,e9f909ae391e6226d21371412ce52d0a8573625f65c7e16f2c221ac80866dad8,mrfs.csv
OLIVE VIEW-UCLA MEDICAL CENTER,050040,747-210-3000,"""14445 OLIVE VIEW DRIVE, SYLMAR, CA 91342"", Sylmar, CA, 91342",CA,https://dhs.lacounty.gov/oliveview/,1157355_956000927_OliveView-UCLAMedicalCenter_standardcharges.csv,https://file.lacounty.gov/SDSInter/dhs/1157355_956000927_OliveView-UCLAMedicalCenter_standardcharges.csv,https://dhs.lacounty.gov/patient-information/get-coverage/hospital-price-transparency/,94428b171f77cedf023dea5c32adc0740ae53aefb774c1d47a45520ee2d9fd59,mrfs.csv
LOS ANGELES GENERAL MEDICAL CENTER,050373,844-804-0055,"""1200 N. STATE STREET, LOS ANGELES, CALIFORNIA 90033-1029"", Los Angeles, CA, 90033",CA,https://dhs.lacounty.gov/lageneral/,1157354_956000927_LosAngelesGeneralMedicalCenter_standardcharges.csv,https://file.lacounty.gov/SDSInter/dhs/1157354_956000927_LosAngelesGeneralMedicalCenter_standardcharges.csv,https://dhs.lacounty.gov/patient-information/get-coverage/hospital-price-transparency/,658f927d531d3707b820399bd0bb3c77eccb7de78e9daec0233e4c0bea5f2b6c,mrfs.csv
RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,050717,(877) 726-2461,"""7601 EAST IMPERIAL HIGHWAY, DOWNEY, CA 90242"", Downey, CA, 90242",CA,https://dhs.lacounty.gov/rancho/,1157356_956000927_RanchoLosAmigosNationalRehab.CenterCenter_standardcharges.csv,https://file.lacounty.gov/SDSInter/dhs/1157356_956000927_RanchoLosAmigosNationalRehab.CenterCenter_standardcharges.csv,https://dhs.lacounty.gov/patient-information/get-coverage/hospital-price-transparency/,2a04fb3c79a3e330ba1301e1e88c22e4eff069643a7ccd91b20db4c645ed0c77,mrfs.csv
MOUNTAIN COMMUNTIES HEALTHCARE DISTRICT,051315,530-623-5541,"60 EASTER AVENUE, PO BOX 1229, WEAVERVILLE, CA, 96093-1229, Weaverville, CA, 96093",CA,https://www.mcmedical.org/,208236808_trinity-hospital_standardcharges.csv,blob:https://www.mcmedical.org/8e183a82-50fe-4d51-a8fe-d09057469d1a,https://www.mcmedical.org/price-transparency,6d1873f43092d6a035416c09de854c59422a89882d10946cffe4dafa18ea2b9e,mrfs.csv
